Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
08/07/2025,004219-25PA,Building & Land Use Pre-Application,Completed,6027    4TH  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
08/06/2025,004198-25PA,Building & Land Use Pre-Application,Withdrawn,211    31st  AVE,,Demo existing house. LBA the existing lot into two lots. Construct new SFR with parking per plan on middle lot.,,,,,,Unit Lot Subdivision (ULS)
08/06/2025,004195-25PA,Building & Land Use Pre-Application,Completed,3021   NW  62ND  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEX'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Multifamily
08/06/2025,004197-25PA,Building & Land Use Pre-Application,Completed,215    31ST  AVE   SEATTLE,,Demo existing house. LBA the existing lot into two lots. Construct new SFR with parking per plan on northern lot.,,,,,,Unit Lot Subdivision (ULS)
08/06/2025,004205-25PA,Building & Land Use Pre-Application,Completed,6340    4TH  AVE  NE  SEATTLE,,"Existing vacant lot. CONSTRUCT ONE NEW DUPLEX, WITHPARKING PER PLAN.",,,,,,Multiplex/Multifamily
08/06/2025,004193-25PA,Building & Land Use Pre-Application,Completed,13540    25TH  AVE  NE  SEATTLE,NEW SFR,Construct 1 new single family residence on existing lot. Demo existing detached garage. No change to existing SFR.,,,,,,Single Family Residence
08/06/2025,004196-25PA,Building & Land Use Pre-Application,Completed,220   N  58TH  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT ONE NEW DUPLEX AND ONE NEW SFR, WITHPARKING PER PLAN.",,,,,,Duplex + SFR
08/06/2025,004214-25PA,Building & Land Use Pre-Application,Reviews Completed,9714    PALATINE  AVE  N  SEATTLE,Uiuiu Palatine,Demolish existing house and build four new units,,,,,,Multiplex/Cluster
08/06/2025,004200-25PA,Building & Land Use Pre-Application,Completed,207    31ST  AVE   SEATTLE,,Demo existing house. Recognize underlying lot. Construct new SFR with parking per plan.,,,,,,Single Family Residence
08/06/2025,004191-25PA,Building & Land Use Pre-Application,Reviews Completed,12242    11TH  AVE  NW  SEATTLE,,Construct 3 new SFR. Existing SFR to remain.,,,,,,Multiplex/Cluster
08/06/2025,004204-25PA,Building & Land Use Pre-Application,Completed,2724    WALNUT  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT ONE NEW DUPLEX AND ONE NEW SFR, WITHPARKING PER PLAN.",,,,,,Duplex + SFR
08/06/2025,004216-25PA,Building & Land Use Pre-Application,Completed,8704    28TH  AVE  NW  SEATTLE,,CONSTRUCT THREE NEW SINGLE FAMILY HOMES.,,,,,,Multiplex/Cluster
08/06/2025,004201-25PA,Building & Land Use Pre-Application,Completed,4412    CORLISS  AVE  N,,6-LOT ULS,,,,,,Unit Lot Subdivision (ULS)
08/06/2025,004188-25PA,Building & Land Use Pre-Application,Completed,100    ROY  ST,BODYROK - Roy,"Initial build of a Pilates studio - scope (2264 SF) includes check-in area, (2) single occupant restrooms, storage closet and Pilates studio.",,,,,,Multiplex/Cluster
08/05/2025,004163-25PA,Building & Land Use Pre-Application,Completed,3314   W  ARMOUR  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
08/05/2025,004172-25PA,Building & Land Use Pre-Application,Completed,1313    29TH  AVE  S  SEATTLE,,3-lot ULS,,,,,,Unit Lot Subdivision (ULS)
08/05/2025,004184-25PA,Building & Land Use Pre-Application,Completed,2655   NW  63RD  ST   SEATTLE,STANDALONE CURB CUT,"STANDALONE PROJECT TO INSTALL A NEW CURB CUT AND CEMENT DRIVE AT 2655 B (HISTORICALLY 2655 ½) NW 63 ST, A RESIDENTIAL FLAG LOT WITH A DETACHED SINGLE FAMILY HOME. NEW DRIVE WILL CROSS CITY PLANTING STRIP (12FT), AND EXISTING SIDEWALK (6FT), UTILIZING CITY STANDARD PLAN 430A. SIDEWALK IS IN GOOD CONDITION AND WILL BE LEFT UNDISTURBED. NEW GRAVEL PARKING BEYOND FRONT YARD SETBACK PER PLAN. NOTE: OFF-STREET PARKING WAS ANTICIPATED (SHOWN ON APPROVED SITE PLAN) WHEN LOT WAS CREATED BY DIVISION, BUT NONE WAS INSTALLED AT THAT TIME.",,,,,,Multiplex/Cluster
08/05/2025,004186-25PA,Building & Land Use Pre-Application,Completed,5821    17TH  AVE  S  SEATTLE,58XX South Seattle,Construct (2) Detached Two-Family Dwellings on Parcel # 1714900041,,,,,,Multiplex/Cluster
08/05/2025,004171-25PA,Building & Land Use Pre-Application,Completed,12239    11TH  AVE  NW  SEATTLE,,2-lot LBA,,,,,,Unit Lot Subdivision (ULS)
08/05/2025,004160-25PA,Building & Land Use Pre-Application,Completed,403   W  DRAVUS  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT SIX NEW SFRS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
08/05/2025,004173-25PA,Building & Land Use Pre-Application,Completed,1307    29TH  AVE  S  SEATTLE,,3-Unit ULS,,,,,,Unit Lot Subdivision (ULS)
08/05/2025,004161-25PA,Building & Land Use Pre-Application,Completed,8627    31ST  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT FOUR NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
08/04/2025,004141-25PA,Building & Land Use Pre-Application,Withdrawn,3443    West Marginal  WAY  SW,Copper Mechanical,"Work includes the replacement of the Terminal 5 Intermodal Yard Air Compressors. Specific elements of the project include: Demolition of (4)existing Air Compressors. Demolition and replacement of air compressor support equipment including air filters, desiccant air dryers, valves,controls, and drain lines. Installation of 4 new variable speed air compressors of the same capacity as those being demolished. Installation ofabove ground oil water separation systems, in support of the newly installed compressors.",,,,,,Multiplex/Cluster
08/04/2025,004151-25PA,Building & Land Use Pre-Application,Completed,4406   S  OTHELLO  ST   SEATTLE,,5-LOT UNIT LOT,,,,,,Unit Lot Subdivision (ULS)
08/04/2025,004147-25PA,Building & Land Use Pre-Application,Completed,6700    24TH  AVE  NW  SEATTLE,BALLARD ROWHOUSES,CONSTRUCT A PAIR OF ROWHOUSES ON THE UNUSED PORTION OF A PARCEL CURRENTLY IMPROVED WITH AN 11 UNIT APARTMENT BUILT IN 1919,,,,,,Multiplex/Multifamily
08/04/2025,004138-25PA,Building & Land Use Pre-Application,Completed,7217    12TH  AVE  SW,,ADDING THREE MORE RESIDENTIAL UNITS TO EXISTING LOT,,,,,,Multiplex/Cluster
08/04/2025,004143-25PA,Building & Land Use Pre-Application,Completed,8312    28TH  AVE  NE  SEATTLE,28th DADU CoU,Changing the use of a DADU to an SFR.,,,,,,DADU
08/04/2025,004149-25PA,Building & Land Use Pre-Application,Reviews Completed,11238    PALATINE  AVE  N  SEATTLE,,"To permit a new house, West of the existing house",,,,,,Single Family Residence
08/04/2025,004144-25PA,Building & Land Use Pre-Application,Completed,5206    25TH  AVE  SW  SEATTLE,Hoang LBA,Adjust the Boundary between two NR3 lots. Existing structures to remain.,,,,,,Unit Lot Subdivision (ULS)
08/01/2025,004122-25PA,Building & Land Use Pre-Application,Completed,8037    BROOKLYN  AVE  NE  SEATTLE,,Existing SFR to remain. Construct (1) SFR & (1) ADU with (1) open parking stall and (1) garage.,,,,,,ADU
08/01/2025,004116-25PA,Building & Land Use Pre-Application,Completed,7311    57TH  AVE  NE  SEATTLE,JRJ 7309 57th Ave NE,Construction of a second house with an AADU,,,,,,AADU
08/01/2025,004127-25PA,Building & Land Use Pre-Application,Completed,8712    12TH  AVE  NW  SEATTLE,PCRA Crown Hill Short Plat,Three lot short plat to separate two development parcels from cemetery land parcel.  Anticipate future Unit Lot Subdivision with SFR and ADU/DADU on Parcels B and C.,,,,,,Unit Lot Subdivision (ULS)
08/01/2025,004133-25PA,Building & Land Use Pre-Application,Completed,13337    30TH  AVE  NE  SEATTLE,25-0218 Two DADUs,Two new attached DADUs on the west portion of the lot.,,,,,,DADU
08/01/2025,004121-25PA,Building & Land Use Pre-Application,Completed,3813   S  SULLIVAN  ST   SEATTLE,3813 Wu DADU,Construct a new DADU in southern section of the lot.,,,,,,DADU
08/01/2025,004129-25PA,Building & Land Use Pre-Application,Completed,3302    16TH  AVE  S  SEATTLE,,Demolish existing SFRConstruct two new SFR and one triplex townhouseFuture Unit Lot Subdivision,,,,,,Unit Lot Subdivision (ULS)
07/31/2025,004110-25PA,Building & Land Use Pre-Application,Completed,12223    4TH  AVE  NW  SEATTLE,12223 4TH ave Stacked Flats,"Demolition of an existing Single-Family Home. Construction of a six unit, three story condominium with six parking spaces accessed from the alley.",,,,,,Multiplex/Cluster
07/31/2025,004091-25PA,Building & Land Use Pre-Application,Completed,8226    ASHWORTH  AVE  N,ATTALA DADU,CONSTRUCT ONE NEW DADU,,,,,,DADU
07/31/2025,004096-25PA,Building & Land Use Pre-Application,Completed,5109   S  WILLOW  ST   SEATTLE,25-0119 Two DADUs,25-0119 Two new DADUs on lot with existing SFR.,,,,,,DADU
07/31/2025,004108-25PA,Building & Land Use Pre-Application,Completed,3214   NE  91ST  ST   SEATTLE,Graham Marshall,DIG DOWN AN APPROX. 675 SF FT UNFINISHED BASEMENT AND CONVERT INTO HABITABLE SPACE,,,,,,Multiplex/Cluster
07/31/2025,004089-25PA,Building & Land Use Pre-Application,Completed,3816   NE  89TH  ST   SEATTLE,89th DADU CoU,I'd like to change the use of a DADU to an SFR / primary unit.,,,,,,DADU
07/31/2025,004113-25PA,Building & Land Use Pre-Application,Completed,3517   S  AUSTIN  ST   SEATTLE,3517 Qiu DADU,Construct a new DADU in southern section of the lot. New driveway access.,,,,,,DADU
07/31/2025,004105-25PA,Building & Land Use Pre-Application,Reviews Completed,10505    NORTH PARK  AVE  N  SEATTLE,,Construction of (6) townhomes with garage parking for (4) units and off-street parking for (2) units.,,,,,,Townhouse
07/31/2025,004090-25PA,Building & Land Use Pre-Application,Completed,1533   NE  94TH  ST   SEATTLE,,Construction of (3) single-family homes with garage parking,,,,,,Multiplex/Cluster
07/31/2025,004095-25PA,Building & Land Use Pre-Application,Completed,4824   S  HOLDEN  ST   SEATTLE,25-0119 two new DADUs,25-0119 two new DADUs to be created on the west portion of the property. Existing 400 sq ft shed to be demolished.,,,,,,DADU
07/30/2025,004071-25PA,Building & Land Use Pre-Application,Completed,8826    14TH  AVE  SW  SEATTLE,McQuarrie Cedar Cottage,New 1 BR DADU - Using standard plan #6800134-SP.,,,,,,DADU
07/30/2025,004081-25PA,Building & Land Use Pre-Application,Completed,6516    37TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/30/2025,004079-25PA,Building & Land Use Pre-Application,Completed,5053    25TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT THREE NEW SFR'S, WITH PARKING PER PLAN",,,,,,Multiplex/Cluster
07/30/2025,004077-25PA,Building & Land Use Pre-Application,Completed,4523    48TH  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN",,,,,,Multiplex/Cluster
07/30/2025,004087-25PA,Building & Land Use Pre-Application,Completed,1207   NE  70th  ST,NATE DADU 2,CONVERT AN EXISTING DETACHED GARAGE INTO A DADU,,,,,,DADU
07/30/2025,004078-25PA,Building & Land Use Pre-Application,Completed,5057    25TH  AVE  SW  SEATTLE,,"VACANT LOT, CONSTRUCT 3 NEW SFRS WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/30/2025,004066-25PA,Building & Land Use Pre-Application,Completed,1104   NW  100TH  ST   SEATTLE,,"DEMO EXISTING SFR, CONSTRUCT (4) SFR WITH (4) GARAGE PARKING STALLS. FUTURE UNIT LOTSUBDIVISION.",,,,,,Multiplex/Cluster
07/30/2025,004067-25PA,Building & Land Use Pre-Application,Completed,5235    48TH  AVE  SW  SEATTLE,Dunivan Cedar Cottage,"Allow new Detached Accessory Dwelling Unit to existing single-family residence, per land use code.  Construct new one one-family dwelling, per Standard Plan 6800134-SP.",,,,,,ADU
07/30/2025,004073-25PA,Building & Land Use Pre-Application,Completed,4052    WILLIAMS  AVE  W  SEATTLE,,"Updated Description:  We want to take down the existing SFR and then build new and do a new SFR and Create new DADU on rear of lot, Create new AADU",,,,,,DADU
07/29/2025,004054-25PA,Building & Land Use Pre-Application,In Process,12027    22ND  AVE  NE  SEATTLE,pre site application,construct a new 937 s.f. DADU,,,,,,DADU
07/29/2025,004051-25PA,Building & Land Use Pre-Application,Completed,2509   N  42ND  ST   SEATTLE,DADU - Change of Use,Change DADU to SFR,,,,,,DADU
07/29/2025,004058-25PA,Building & Land Use Pre-Application,Completed,7934    20TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW SFR'S, AND TWO NEW DADU'S, WITHPARKING PER PLAN.",,,,,,DADU
07/29/2025,004061-25PA,Building & Land Use Pre-Application,Completed,3670    INTERLAKE  AVE  N  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT A NEW DUPLEX AND SFR WITH, WITH PARKING PERPLAN.",,,,,,Duplex + SFR
07/29/2025,004055-25PA,Building & Land Use Pre-Application,Completed,2704   NE  92ND  ST   SEATTLE,OA 92nd Street Homes,Demolish existing single family residence and select site improvements.Construct three new 2-story single family residences and associated site improvements per plan.,,,,,,Multiplex/Cluster
07/29/2025,004048-25PA,Building & Land Use Pre-Application,Reviews Completed,12705    EVANSTON  AVE  N  SEATTLE,,Construct 3 new single family residences. Existing SFR to remain. Future Unit Lot Subdivision.,,,,,,Unit Lot Subdivision (ULS)
07/28/2025,004036-25PA,Building & Land Use Pre-Application,Completed,1510   NW  59TH  ST   SEATTLE,,3 lot ULS,,,,,,Unit Lot Subdivision (ULS)
07/28/2025,004041-25PA,Building & Land Use Pre-Application,Completed,6020    4TH  AVE  NW  SEATTLE,Ellen Henry,Looking to add an approx. 408 s/f  AADU to existing basement of structure.  Home is a legal duplex - basement is partly unfinished with separate side entrance existing.,,,,,,AADU
07/28/2025,004045-25PA,Building & Land Use Pre-Application,Completed,34   W  DRAVUS  ST   SEATTLE,,4-LOT to 3-LOT LBA,,,,,,Unit Lot Subdivision (ULS)
07/25/2025,004001-25PA,Building & Land Use Pre-Application,Completed,2175    HARBOR  AVE  SW  SEATTLE,Quyen Nguyen,We need an address for this vacant lot.  We are proposing to develop a multi-family residence.,,,,,,Single Family Residence
07/25/2025,004002-25PA,Building & Land Use Pre-Application,Completed,1301    SPRING  ST   SEATTLE,Gonzalo Colo,"We are building a dividing wall between two attached units to create two separate spaces. The goal is to separate the units for individual use physically. This is an interior non-structural wall, 3 feet long x 7 feet tall.",,,,,,Multiplex/Cluster
07/25/2025,004005-25PA,Building & Land Use Pre-Application,Completed,807   N  115th  ST,,Construct 3 unit townhouse and 1 single family,,,,,,Townhouse
07/25/2025,004010-25PA,Building & Land Use Pre-Application,Completed,12715    Evanston  AVE  N,,Construct SFR with attached garage and a DADU. Provide 2 surface parking. Demo garage. Existing SFR to remain.,,,,,,DADU
07/25/2025,004008-25PA,Building & Land Use Pre-Application,Reviews Completed,704   N  104TH  ST   SEATTLE,,Construct SFR with attached garage. Demo existing garage & portion of SFR. Existing of SFR to remain.,,,,,,Single Family Residence
07/25/2025,004003-25PA,Building & Land Use Pre-Application,Completed,729   N  115TH  ST,,CONSTRUCT 2 UNIT TOWNHOUSE AND 2 SINGLE FAMILY,,,,,,Townhouse
07/24/2025,003976-25PA,Building & Land Use Pre-Application,Completed,2724    WALNUT  AVE  SW  SEATTLE,2724 HOUSE,BUILD A PRE-APPROVED DADU,,,,,,DADU
07/24/2025,003983-25PA,Building & Land Use Pre-Application,Completed,12027    22ND  AVE  NE  SEATTLE,Kulaga DADU App,construct new 3 story detached Accessory Dwelling Unit,,,,,,DADU
07/24/2025,003977-25PA,Building & Land Use Pre-Application,Completed,1806    12TH  AVE   SEATTLE,,Convert an existing 8-unit apartment building with 78 total bedrooms into a 94-unit congregate residence.,,,,,,Multiplex/Multifamily
07/24/2025,003978-25PA,Building & Land Use Pre-Application,Reviews Completed,3910   NE  51ST  ST   SEATTLE,,Demo existing structure and propose new 5-unit townhome with surface parking,,,,,,Townhouse
07/24/2025,003971-25PA,Building & Land Use Pre-Application,Completed,18   W  DRAVUS  ST   SEATTLE,,4-UNIT ULS,,,,,,Unit Lot Subdivision (ULS)
07/24/2025,003985-25PA,Building & Land Use Pre-Application,Completed,10038    DIBBLE  AVE  NW  SEATTLE,10038 Dibble Ave NW,Construction of (4) single family residences. Existing residence to be removed.,,,,,,Multiplex/Cluster
07/24/2025,003969-25PA,Building & Land Use Pre-Application,Completed,5023    36TH  AVE  NE  SEATTLE,,DEMOLISH EXISTING HOUSE AND GARAGE.  CONSTRUCT (3) ONE-FAMILY DWELLING UNITS WITH SURFACE PARKING AT ALLEY.,,,,,,Multiplex/Cluster
07/23/2025,003948-25PA,Building & Land Use Pre-Application,Completed,10234    56TH  AVE  S  SEATTLE,,REBUILD EXISTING GARAGE WITH NEW FOOTPRINT AND PROPOSE 							A NEW DETACHED ADU,,,,,,DADU
07/23/2025,003940-25PA,Building & Land Use Pre-Application,Completed,125   N  74TH  ST   SEATTLE,125 N 74th St - PASV,Construct 2 duplexes with parking per plan. Future ULS.,,,,,,Unit Lot Subdivision (ULS)
