Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
08/04/2025,004138-25PA,Building & Land Use Pre-Application,Completed,7217    12TH  AVE  SW,,ADDING THREE MORE RESIDENTIAL UNITS TO EXISTING LOT,,,,47.537635800000004,-122.35070493517915,Multiplex/Cluster
08/04/2025,004143-25PA,Building & Land Use Pre-Application,Completed,8312    28TH  AVE  NE  SEATTLE,28th DADU CoU,Changing the use of a DADU to an SFR.,,,,47.7193734,-122.298168,DADU
08/04/2025,004149-25PA,Building & Land Use Pre-Application,Reviews Completed,11238    PALATINE  AVE  N  SEATTLE,,"To permit a new house, West of the existing house",,,,47.71174695,-122.35626201025741,Single Family Residence
08/04/2025,004144-25PA,Building & Land Use Pre-Application,Completed,5206    25TH  AVE  SW  SEATTLE,Hoang LBA,Adjust the Boundary between two NR3 lots. Existing structures to remain.,,,,47.554751100000004,-122.36400621830498,Unit Lot Subdivision (ULS)
08/01/2025,004122-25PA,Building & Land Use Pre-Application,Completed,8037    BROOKLYN  AVE  NE  SEATTLE,,Existing SFR to remain. Construct (1) SFR & (1) ADU with (1) open parking stall and (1) garage.,,,,47.6877801,-122.31457539599441,ADU
08/01/2025,004116-25PA,Building & Land Use Pre-Application,Completed,7311    57TH  AVE  NE  SEATTLE,JRJ 7309 57th Ave NE,Construction of a second house with an AADU,,,,47.68152615,-122.26725849475426,AADU
08/01/2025,004127-25PA,Building & Land Use Pre-Application,Completed,8712    12TH  AVE  NW  SEATTLE,PCRA Crown Hill Short Plat,Three lot short plat to separate two development parcels from cemetery land parcel.  Anticipate future Unit Lot Subdivision with SFR and ADU/DADU on Parcels B and C.,,,,47.693545349999994,-122.37002397435953,Unit Lot Subdivision (ULS)
08/01/2025,004133-25PA,Building & Land Use Pre-Application,Completed,13337    30TH  AVE  NE  SEATTLE,25-0218 Two DADUs,Two new attached DADUs on the west portion of the lot.,,,,47.725862449999994,-122.29671438395857,DADU
08/01/2025,004121-25PA,Building & Land Use Pre-Application,Completed,3813   S  SULLIVAN  ST   SEATTLE,3813 Wu DADU,Construct a new DADU in southern section of the lot.,,,,47.52673685,-122.28462999999999,DADU
08/01/2025,004129-25PA,Building & Land Use Pre-Application,Completed,3302    16TH  AVE  S  SEATTLE,,Demolish existing SFRConstruct two new SFR and one triplex townhouseFuture Unit Lot Subdivision,,,,47.573859049999996,-122.31202414393911,Unit Lot Subdivision (ULS)
07/31/2025,004110-25PA,Building & Land Use Pre-Application,Completed,12223    4TH  AVE  NW  SEATTLE,12223 4TH ave Stacked Flats,"Demolition of an existing Single-Family Home. Construction of a six unit, three story condominium with six parking spaces accessed from the alley.",,,,47.7184991,-122.3625915079171,Multiplex/Cluster
07/31/2025,004091-25PA,Building & Land Use Pre-Application,Completed,8226    ASHWORTH  AVE  N,ATTALA DADU,CONSTRUCT ONE NEW DADU,,,,47.6895753,-122.33880599201,DADU
07/31/2025,004096-25PA,Building & Land Use Pre-Application,Completed,5109   S  WILLOW  ST   SEATTLE,25-0119 Two DADUs,25-0119 Two new DADUs on lot with existing SFR.,,,,47.540512500000006,-122.26939057594899,DADU
07/31/2025,004108-25PA,Building & Land Use Pre-Application,Completed,3214   NE  91ST  ST   SEATTLE,Graham Marshall,DIG DOWN AN APPROX. 675 SF FT UNFINISHED BASEMENT AND CONVERT INTO HABITABLE SPACE,,,,47.69498745,-122.2926617375459,Multiplex/Cluster
07/31/2025,004089-25PA,Building & Land Use Pre-Application,Completed,3816   NE  89TH  ST   SEATTLE,89th DADU CoU,I'd like to change the use of a DADU to an SFR / primary unit.,,,,47.5362999,-122.2839721,DADU
07/31/2025,004113-25PA,Building & Land Use Pre-Application,Completed,3517   S  AUSTIN  ST   SEATTLE,3517 Qiu DADU,Construct a new DADU in southern section of the lot. New driveway access.,,,,47.534254700000005,-122.2873415270571,DADU
07/31/2025,004105-25PA,Building & Land Use Pre-Application,Reviews Completed,10505    NORTH PARK  AVE  N  SEATTLE,,Construction of (6) townhomes with garage parking for (4) units and off-street parking for (2) units.,,,,47.70531765,-122.34904330582697,Townhouse
07/31/2025,004090-25PA,Building & Land Use Pre-Application,Completed,1533   NE  94TH  ST   SEATTLE,,Construction of (3) single-family homes with garage parking,,,,47.6965366,-122.31062539022327,Multiplex/Cluster
07/31/2025,004095-25PA,Building & Land Use Pre-Application,Completed,4824   S  HOLDEN  ST   SEATTLE,25-0119 two new DADUs,25-0119 two new DADUs to be created on the west portion of the property. Existing 400 sq ft shed to be demolished.,,,,47.533967149999995,-122.27149595419618,DADU
07/30/2025,004071-25PA,Building & Land Use Pre-Application,Completed,8826    14TH  AVE  SW  SEATTLE,McQuarrie Cedar Cottage,New 1 BR DADU - Using standard plan #6800134-SP.,,,,47.52384644999999,-122.35255466036136,DADU
07/30/2025,004081-25PA,Building & Land Use Pre-Application,Completed,6516    37TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,47.54414535,-122.37880520837066,Multiplex/Cluster
07/30/2025,004079-25PA,Building & Land Use Pre-Application,Completed,5053    25TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT THREE NEW SFR'S, WITH PARKING PER PLAN",,,,47.55590205,-122.3647040543012,Multiplex/Cluster
07/30/2025,004077-25PA,Building & Land Use Pre-Application,Completed,4523    48TH  AVE  NE  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN",,,,47.5623087,-122.39386136367648,Multiplex/Cluster
07/30/2025,004087-25PA,Building & Land Use Pre-Application,Completed,1207   NE  70th  ST,NATE DADU 2,CONVERT AN EXISTING DETACHED GARAGE INTO A DADU,,,,47.62129962378271,-122.34902842403872,DADU
07/30/2025,004078-25PA,Building & Land Use Pre-Application,Completed,5057    25TH  AVE  SW  SEATTLE,,"VACANT LOT, CONSTRUCT 3 NEW SFRS WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
07/30/2025,004066-25PA,Building & Land Use Pre-Application,Completed,1104   NW  100TH  ST   SEATTLE,,"DEMO EXISTING SFR, CONSTRUCT (4) SFR WITH (4) GARAGE PARKING STALLS. FUTURE UNIT LOTSUBDIVISION.",,,,47.7016795,-122.37054012371007,Multiplex/Cluster
07/30/2025,004067-25PA,Building & Land Use Pre-Application,Completed,5235    48TH  AVE  SW  SEATTLE,Dunivan Cedar Cottage,"Allow new Detached Accessory Dwelling Unit to existing single-family residence, per land use code.  Construct new one one-family dwelling, per Standard Plan 6800134-SP.",,,,47.5546016,-122.39393978876232,ADU
07/30/2025,004073-25PA,Building & Land Use Pre-Application,Completed,4052    WILLIAMS  AVE  W  SEATTLE,,"Updated Description:  We want to take down the existing SFR and then build new and do a new SFR and Create new DADU on rear of lot, Create new AADU",,,,47.6575014,-122.39198551575697,DADU
07/29/2025,004054-25PA,Building & Land Use Pre-Application,In Process,12027    22ND  AVE  NE  SEATTLE,pre site application,construct a new 937 s.f. DADU,,,,47.7165344,-122.3061342000585,DADU
07/29/2025,004051-25PA,Building & Land Use Pre-Application,Completed,2509   N  42ND  ST   SEATTLE,DADU - Change of Use,Change DADU to SFR,,,,47.6424337,-122.41124625082323,DADU
07/29/2025,004058-25PA,Building & Land Use Pre-Application,Completed,7934    20TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING, CONSTRUCT TWO NEW SFR'S, AND TWO NEW DADU'S, WITHPARKING PER PLAN.",,,,47.530858550000005,-122.35877906707935,DADU
07/29/2025,004061-25PA,Building & Land Use Pre-Application,Completed,3670    INTERLAKE  AVE  N  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT A NEW DUPLEX AND SFR WITH, WITH PARKING PERPLAN.",,,,47.6525373,-122.34104939098589,Duplex + SFR
07/29/2025,004055-25PA,Building & Land Use Pre-Application,Completed,2704   NE  92ND  ST   SEATTLE,OA 92nd Street Homes,Demolish existing single family residence and select site improvements.Construct three new 2-story single family residences and associated site improvements per plan.,,,,47.69593355,-122.29846200805211,Multiplex/Cluster
07/29/2025,004048-25PA,Building & Land Use Pre-Application,Reviews Completed,12705    EVANSTON  AVE  N  SEATTLE,,Construct 3 new single family residences. Existing SFR to remain. Future Unit Lot Subdivision.,,,,47.7215808,-122.35190127275204,Unit Lot Subdivision (ULS)
07/28/2025,004036-25PA,Building & Land Use Pre-Application,Completed,1510   NW  59TH  ST   SEATTLE,,3 lot ULS,,,,47.67181995,-122.37684030443461,Unit Lot Subdivision (ULS)
07/28/2025,004041-25PA,Building & Land Use Pre-Application,Completed,6020    4TH  AVE  NW  SEATTLE,Ellen Henry,Looking to add an approx. 408 s/f  AADU to existing basement of structure.  Home is a legal duplex - basement is partly unfinished with separate side entrance existing.,,,,47.6730651,-122.3615229,AADU
07/28/2025,004045-25PA,Building & Land Use Pre-Application,Completed,34   W  DRAVUS  ST   SEATTLE,,4-LOT to 3-LOT LBA,,,,47.64881015,-122.35908524999999,Unit Lot Subdivision (ULS)
07/25/2025,004001-25PA,Building & Land Use Pre-Application,Completed,2175    HARBOR  AVE  SW  SEATTLE,Quyen Nguyen,We need an address for this vacant lot.  We are proposing to develop a multi-family residence.,,,,47.577446,-122.371902,Single Family Residence
07/25/2025,004002-25PA,Building & Land Use Pre-Application,Completed,1301    SPRING  ST   SEATTLE,Gonzalo Colo,"We are building a dividing wall between two attached units to create two separate spaces. The goal is to separate the units for individual use physically. This is an interior non-structural wall, 3 feet long x 7 feet tall.",,,,47.61098535,-122.32281510229345,Multiplex/Cluster
07/25/2025,004005-25PA,Building & Land Use Pre-Application,Completed,807   N  115th  ST,,Construct 3 unit townhouse and 1 single family,,,,47.7121543,-122.3487834,Townhouse
07/25/2025,004010-25PA,Building & Land Use Pre-Application,Completed,12715    Evanston  AVE  N,,Construct SFR with attached garage and a DADU. Provide 2 surface parking. Demo garage. Existing SFR to remain.,,,,47.72190725,-122.35195906521807,DADU
07/25/2025,004008-25PA,Building & Land Use Pre-Application,Reviews Completed,704   N  104TH  ST   SEATTLE,,Construct SFR with attached garage. Demo existing garage & portion of SFR. Existing of SFR to remain.,,,,47.7045935,-122.34971954012865,Single Family Residence
07/25/2025,004003-25PA,Building & Land Use Pre-Application,Completed,729   N  115TH  ST,,CONSTRUCT 2 UNIT TOWNHOUSE AND 2 SINGLE FAMILY,,,,47.7121411,-122.34895448989246,Townhouse
07/24/2025,003976-25PA,Building & Land Use Pre-Application,Completed,2724    WALNUT  AVE  SW  SEATTLE,2724 HOUSE,BUILD A PRE-APPROVED DADU,,,,47.5785046,-122.38299152598468,DADU
07/24/2025,003983-25PA,Building & Land Use Pre-Application,Completed,12027    22ND  AVE  NE  SEATTLE,Kulaga DADU App,construct new 3 story detached Accessory Dwelling Unit,,,,47.7165344,-122.3061342000585,DADU
07/24/2025,003977-25PA,Building & Land Use Pre-Application,Completed,1806    12TH  AVE   SEATTLE,,Convert an existing 8-unit apartment building with 78 total bedrooms into a 94-unit congregate residence.,,,,47.617928000000006,-122.31653766128397,Multiplex/Multifamily
07/24/2025,003978-25PA,Building & Land Use Pre-Application,Reviews Completed,3910   NE  51ST  ST   SEATTLE,,Demo existing structure and propose new 5-unit townhome with surface parking,,,,47.66634435,-122.2851671013162,Townhouse
07/24/2025,003971-25PA,Building & Land Use Pre-Application,Completed,18   W  DRAVUS  ST   SEATTLE,,4-UNIT ULS,,,,47.6489183,-122.35678975052647,Unit Lot Subdivision (ULS)
07/24/2025,003985-25PA,Building & Land Use Pre-Application,Completed,10038    DIBBLE  AVE  NW  SEATTLE,10038 Dibble Ave NW,Construction of (4) single family residences. Existing residence to be removed.,,,,47.7027073,-122.36707634878269,Multiplex/Cluster
07/24/2025,003969-25PA,Building & Land Use Pre-Application,Completed,5023    36TH  AVE  NE  SEATTLE,,DEMOLISH EXISTING HOUSE AND GARAGE.  CONSTRUCT (3) ONE-FAMILY DWELLING UNITS WITH SURFACE PARKING AT ALLEY.,,,,47.6655917,-122.28934177356935,Multiplex/Cluster
07/23/2025,003948-25PA,Building & Land Use Pre-Application,Completed,10234    56TH  AVE  S  SEATTLE,,REBUILD EXISTING GARAGE WITH NEW FOOTPRINT AND PROPOSE 							A NEW DETACHED ADU,,,,47.50871895,-122.2626731991983,DADU
07/23/2025,003940-25PA,Building & Land Use Pre-Application,Completed,125   N  74TH  ST   SEATTLE,125 N 74th St - PASV,Construct 2 duplexes with parking per plan. Future ULS.,,,,47.68233775,-122.35680403788311,Unit Lot Subdivision (ULS)
07/23/2025,003934-25PA,Building & Land Use Pre-Application,Completed,6533    52ND  AVE  S  SEATTLE,,"KEEP EXISTING BUILDING, CONSTRUCTONE NEW SFR AND ONE NEW DUPLEX, WITH PARKING PER PLAN.",,,,47.5432506,-122.26743034817108,Duplex + SFR
07/23/2025,003956-25PA,Building & Land Use Pre-Application,Completed,14340    BAGLEY  AVE  N  SEATTLE,Bagely Plus One,Construct a single- family residence with parking provided via extension of driveway under separate permit.,,,,47.7335287,-122.3326711048087,Single Family Residence
07/23/2025,003938-25PA,Building & Land Use Pre-Application,Completed,2002    10TH  AVE  E  SEATTLE,Jim Rymsza,Raise House to provide new AADU in existing basement,,,,47.637416200000004,-122.319821793306,AADU
07/23/2025,003944-25PA,Building & Land Use Pre-Application,Completed,728   S  DIRECTOR  ST   SEATTLE,,LOTS 34 & 35: CONSTRUCT (4) SFR's WITH (2) GARAGES & (2) OPEN PARKING STALLS.,,,,47.52240665,-122.32429577543085,Single Family Residence
07/23/2025,003930-25PA,Building & Land Use Pre-Application,Completed,2011    26TH  AVE  E  SEATTLE,Tianen DADU,Remove an existing garage on a residential site with an adjoining alley and construct a two story detached Accessory Dwelling Unit with a footprint of approximately 450 SF and total area of under 1000 SF.,,,,47.6382742,-122.29973011422442,DADU
07/23/2025,003943-25PA,Building & Land Use Pre-Application,In Process,28   W  DRAVUS  ST   SEATTLE,,3-LOT LBA,,,,47.6488115,-122.3589788,Unit Lot Subdivision (ULS)
07/23/2025,003935-25PA,Building & Land Use Pre-Application,Completed,13504    15TH  PL  NE,Olympic Hills AADU,*full plan review required*  Establish AADU. NO CHANGES LOT COVERAGE OR FAR •	NO REMOVAL OF TREES•	NO LAND DISTURBING ACTIVITIES,,,,47.62129962378271,-122.34902842403872,AADU
07/23/2025,003933-25PA,Building & Land Use Pre-Application,Completed,11433  R   ARROYO BEACH  PL  SW  SEATTLE,11424 Arroyo Beach Pl SW (P.157222),"***Needs ROW Address*** SCOPE:Lumen to stage, excavate and restore at old/newpole 1321489 to transfer facilities and remove theold poleRESTORATION IMPACT:Soft/dirt surface restoration.LOCATIONS:Old/New SCL Pole 1321489 STA 0+00located approx. +/-88’ E c/l of ArroyoBeach Pl SW and +/-656’ S c/l of 39th AveSW",,,,,,Multiplex/Cluster
07/23/2025,003946-25PA,Building & Land Use Pre-Application,Completed,728   S  DIRECTOR  ST   SEATTLE,,DEMO SFR; CONSTRUCT (8) SFR,,,,47.52240665,-122.32429577543085,Multiplex/Cluster
07/22/2025,003921-25PA,Building & Land Use Pre-Application,Completed,3241    44TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEXS, WITH PARKING PER PLAN.",,,,47.574447000000006,-122.3884210964782,Multiplex/Cluster
07/22/2025,003905-25PA,Building & Land Use Pre-Application,Completed,4434   S  HOLLY  ST   SEATTLE,,"Existing SFR to remain, construct (5) townhouses with (5) attached garages.",,,,47.5426722,-122.27662926159812,Single Family Residence
07/22/2025,003917-25PA,Building & Land Use Pre-Application,Completed,3047    22ND  AVE  W  SEATTLE,New SFR & DADU conversion,"constructing new SFR  Facing 22nd Ave W, converting existing SFR to DADU.",,,,47.64799345,-122.38517670753137,DADU
07/22/2025,003913-25PA,Building & Land Use Pre-Application,Completed,2466    55TH  AVE  SW  SEATTLE,,CONSTRUCT 2 NEW DETACHED ACCESSORY DWELLING UNITS. EXISTING SINGLE-FAMILY RESIDENCE TO REMAIN.,,,,47.5804689,-122.40238589287088,ADU
07/22/2025,003914-25PA,Building & Land Use Pre-Application,Reviews Completed,2456    WICKSTROM  PL  SW  SEATTLE,,"5 NEW SINGLE FAMILY HOUSES, 6 NEW ACCESSORY DWELLING UNITS, 4 NEW TOWNHOUSES ON 5 SUBJECT LOTS.",,,,47.58089615,-122.4020354075923,ADU
07/22/2025,003920-25PA,Building & Land Use Pre-Application,Completed,3839    ASHWORTH  AVE  N  SEATTLE,,DEMOLISH EXISTING HOUSE.  CONSTRUCT (1) ONE-FAMILY DWELLING AND (1) TWO-FAMILY DWELLING WITH GARAGES.,,,,47.6538695,-122.34049065928035,Multiplex/Cluster
07/22/2025,003916-25PA,Building & Land Use Pre-Application,Completed,2415    MONTAVISTA  PL  W  SEATTLE,PK Montavista NR3,Construct new single family residence and AADU with an attached 2-car garage as well as site improvements per plan.,,,,47.64009835,-122.40567742226847,AADU
07/22/2025,003912-25PA,Building & Land Use Pre-Application,Completed,2458    55TH  AVE  SW  SEATTLE,,CONSTRUCTION OF 2 NEW DETACHED ACCESSORY DWELLING UNITS. EXISTING SINGLE-FAMILY RESIDENCE TO REMAIN.,,,,47.580716800000005,-122.40240374999999,ADU
